"id","ticker","date","closing_price","dividend","yield"
"849","00749B.TWO","2019-01-22","29.96","0.0860","0.0029"
"850","00749B.TWO","2019-04-23","31.53","0.1700","0.0054"
"851","00749B.TWO","2019-07-17","34.25","0.2530","0.0074"
"852","00749B.TWO","2019-10-21","35.73","0.4200","0.0118"
"853","00749B.TWO","2020-01-31","37.07","0.4750","0.0128"
"854","00749B.TWO","2020-04-21","32.78","0.4350","0.0133"
"855","00749B.TWO","2020-07-17","36.41","0.4060","0.0112"
"856","00749B.TWO","2020-10-21","36.46","0.4300","0.0118"
"857","00749B.TWO","2021-01-19","35.80","0.4200","0.0117"
"858","00749B.TWO","2021-04-20","33.87","0.4140","0.0122"
"859","00749B.TWO","2021-07-16","34.76","0.4100","0.0118"
"860","00749B.TWO","2021-10-19","34.05","0.4100","0.0120"
"861","00749B.TWO","2022-01-18","32.34","0.3900","0.0121"
"862","00749B.TWO","2022-04-20","27.35","0.4100","0.0150"
"863","00749B.TWO","2022-07-18","25.54","0.4530","0.0177"
"864","00749B.TWO","2022-10-19","24.91","0.4450","0.0179"
"865","00749B.TWO","2023-01-30","27.59","0.4750","0.0172"
"866","00749B.TWO","2023-04-21","27.95","0.4250","0.0152"
"867","00749B.TWO","2023-07-18","28.74","0.4100","0.0143"
"868","00749B.TWO","2023-10-19","26.41","0.4200","0.0159"
"869","00749B.TWO","2024-01-17","29.13","0.4250","0.0146"
"870","00749B.TWO","2024-04-18","29.09","0.4350","0.0150"
"871","00749B.TWO","2024-07-16","30.86","0.4350","0.0141"
"872","00749B.TWO","2024-10-21","31.10","0.4350","0.0140"
"873","00749B.TWO","2025-01-17","30.08","0.4400","0.0146"
"874","00749B.TWO","2025-04-21","29.49","0.4400","0.0149"
"875","00749B.TWO","2025-07-16",NULL,"0.4050",NULL
"876","00756B.TWO","2019-02-26","31.57","0.1130","0.0036"
"877","00756B.TWO","2019-05-16","33.18","0.1670","0.0050"
"878","00756B.TWO","2019-08-15","37.92","0.4270","0.0113"
"879","00756B.TWO","2019-11-18","36.90","0.4970","0.0135"
"880","00756B.TWO","2020-02-18","39.08","0.5150","0.0132"
"881","00756B.TWO","2020-05-19","36.06","0.4450","0.0123"
"882","00756B.TWO","2020-08-18","39.92","0.4580","0.0115"
"883","00756B.TWO","2020-11-17","38.53","0.4060","0.0105"
"884","00756B.TWO","2021-02-25","34.83","0.3930","0.0113"
"885","00756B.TWO","2021-05-18","34.63","0.4120","0.0119"
"886","00756B.TWO","2021-08-17","35.87","0.4130","0.0115"
"887","00756B.TWO","2021-11-16","35.37","0.4130","0.0117"
"888","00756B.TWO","2022-02-22","32.41","0.4090","0.0126"
"889","00756B.TWO","2022-05-18","27.63","0.4440","0.0161"
"890","00756B.TWO","2022-11-16","26.64","0.4640","0.0174"
"891","00756B.TWO","2023-02-16","27.40","0.4280","0.0156"
"892","00756B.TWO","2023-05-17","28.28","0.4660","0.0165"
"893","00756B.TWO","2023-08-16","28.70","0.4810","0.0168"
"894","00756B.TWO","2023-11-16","27.89","0.5130","0.0184"
"895","00756B.TWO","2024-02-27","29.61","0.4790","0.0162"
"896","00756B.TWO","2024-05-17","30.43","0.5070","0.0167"
"897","00756B.TWO","2024-08-21","31.91","0.5050","0.0158"
"898","00756B.TWO","2024-11-21","31.00","0.4980","0.0161"
"899","00756B.TWO","2025-02-18","31.14","0.5080","0.0163"
"900","00756B.TWO","2025-05-19","28.21","0.5020","0.0178"
"901","00756B.TWO","2025-08-18",NULL,"0.4630",NULL
"902","00760B.TWO","2019-03-07","46.87","0.0850","0.0018"
"903","00760B.TWO","2019-05-23","49.79","1.3210","0.0265"
"904","00760B.TWO","2019-08-22","54.36","0.7640","0.0141"
"905","00760B.TWO","2019-11-26","53.49","0.7540","0.0141"
"906","00760B.TWO","2020-02-26","56.64","0.7410","0.0131"
"907","00760B.TWO","2020-05-20","49.52","0.7400","0.0149"
"908","00760B.TWO","2020-08-19","55.06","0.7500","0.0136"
"909","00760B.TWO","2020-11-18","54.63","0.6500","0.0119"
"910","00760B.TWO","2021-03-02","51.99","0.6600","0.0127"
"911","00760B.TWO","2021-05-19","51.65","0.6400","0.0124"
"912","00760B.TWO","2021-08-18","53.80","0.6200","0.0115"
"913","00760B.TWO","2021-11-17","52.74","0.6200","0.0118"
"914","00760B.TWO","2022-02-23","49.25","0.6200","0.0126"
"915","00760B.TWO","2022-08-17","46.74","0.6300","0.0135"
"916","00760B.TWO","2022-11-17","44.43","0.6400","0.0144"
"917","00760B.TWO","2023-02-23","44.74","0.7100","0.0159"
"918","00760B.TWO","2023-05-18","46.38","0.6700","0.0144"
"919","00760B.TWO","2023-08-17","46.96","0.7100","0.0151"
"920","00760B.TWO","2023-11-21","46.07","0.7100","0.0154"
"921","00760B.TWO","2024-02-29","49.04","0.7100","0.0145"
"922","00760B.TWO","2024-05-22","51.36","0.7100","0.0138"
"923","00760B.TWO","2024-08-20","53.19","0.7100","0.0133"
"924","00760B.TWO","2024-11-19","53.01","0.7100","0.0134"
"925","00760B.TWO","2025-02-19","53.40","0.7100","0.0133"
"926","00760B.TWO","2025-05-21","48.77","0.7100","0.0146"
"927","00760B.TWO","2025-08-19",NULL,"0.7100",NULL
"928","00784B.TWO","2019-07-18","34.68","0.3630","0.0105"
"929","00784B.TWO","2019-10-22","34.60","0.3140","0.0091"
"930","00784B.TWO","2020-01-30","35.16","0.3240","0.0092"
"931","00784B.TWO","2020-04-22","35.16","0.3520","0.0100"
"932","00784B.TWO","2020-07-21","35.13","0.3590","0.0102"
"933","00784B.TWO","2020-10-21","34.46","0.3060","0.0089"
"934","00784B.TWO","2021-01-19","33.55","0.2970","0.0089"
"935","00784B.TWO","2021-04-20","33.33","0.2920","0.0088"
"936","00784B.TWO","2021-07-16","33.54","0.2930","0.0087"
"937","00784B.TWO","2021-10-19","33.12","0.2810","0.0085"
"938","00784B.TWO","2022-01-18","32.63","0.2290","0.0070"
"939","00784B.TWO","2022-04-20","32.96","0.2460","0.0075"
"940","00784B.TWO","2022-07-18","33.35","0.2750","0.0082"
"941","00784B.TWO","2022-10-19","34.19","0.3870","0.0113"
"942","00784B.TWO","2023-01-31","33.55","0.5140","0.0153"
"943","00784B.TWO","2023-04-21","34.59","0.3240","0.0094"
"944","00784B.TWO","2023-07-18","34.57","0.1730","0.0050"
"945","00784B.TWO","2023-10-19","35.95","0.2110","0.0059"
"946","00784B.TWO","2024-01-17","36.38","0.2000","0.0055"
"947","00784B.TWO","2024-04-18","37.34","0.2090","0.0056"
"948","00784B.TWO","2024-07-16","38.35","0.2280","0.0059"
"949","00784B.TWO","2024-10-17","38.35","0.2600","0.0068"
"950","00784B.TWO","2025-01-17",NULL,"0.3450",NULL
"951","00794B.TWO","2019-08-15","32.35","0.1810","0.0056"
"952","00794B.TWO","2019-11-15","31.44","0.2120","0.0067"
"953","00794B.TWO","2020-02-18","32.28","0.3230","0.0100"
"954","00794B.TWO","2020-05-19","32.12","0.4340","0.0135"
"955","00794B.TWO","2020-08-18","31.90","0.3700","0.0116"
"956","00794B.TWO","2020-11-17","32.36","0.3500","0.0108"
"957","00794B.TWO","2021-02-25","32.42","0.3560","0.0110"
"958","00794B.TWO","2021-05-18","33.31","0.3480","0.0104"
"959","00794B.TWO","2021-08-17","33.58","0.3380","0.0101"
"960","00794B.TWO","2021-11-16","34.55","0.3420","0.0099"
"961","00794B.TWO","2022-02-22","35.36","0.6240","0.0176"
"962","00794B.TWO","2022-05-18","35.56","0.6220","0.0175"
"963","00794B.TWO","2022-11-16","35.64","0.6180","0.0173"
"964","00794B.TWO","2023-02-16","36.16","0.6050","0.0167"
"965","00794B.TWO","2023-05-17","36.80","0.6050","0.0164"
"966","00794B.TWO","2023-08-16","36.89","0.6010","0.0163"
"967","00794B.TWO","2023-11-16","37.35","0.4050","0.0108"
"968","00794B.TWO","2024-02-27","38.20","0.4020","0.0105"
"969","00794B.TWO","2024-05-17","39.49","0.3970","0.0101"
"970","00794B.TWO","2024-08-21","40.41","0.3800","0.0094"
"971","00794B.TWO","2024-11-21","40.80","0.3500","0.0086"
"972","00794B.TWO","2025-02-18","42.63","0.3000","0.0070"
"973","00794B.TWO","2025-05-19",NULL,"0.2800",NULL
"974","00848B.TWO","2020-01-17","31.45","0.4120","0.0131"
"975","00848B.TWO","2020-04-20","29.96","0.2310","0.0077"
"976","00848B.TWO","2020-07-16","31.70","0.3360","0.0106"
"977","00848B.TWO","2020-10-21","31.68","0.3050","0.0096"
"978","00848B.TWO","2021-01-19","31.28","0.3530","0.0113"
"979","00848B.TWO","2021-04-20","30.71","0.4110","0.0134"
"980","00848B.TWO","2021-07-16","31.46","0.3410","0.0108"
"981","00848B.TWO","2021-10-19","30.96","0.3380","0.0109"
"982","00848B.TWO","2022-01-18","29.83","0.3370","0.0113"
"983","00848B.TWO","2022-04-20","28.81","0.3390","0.0118"
"984","00848B.TWO","2022-07-18","27.84","0.3580","0.0129"
"985","00848B.TWO","2022-10-19","27.56","0.4140","0.0150"
"986","00848B.TWO","2023-01-17","29.24","0.4290","0.0147"
"987","00848B.TWO","2023-04-21","30.10","0.3900","0.0130"
"988","00848B.TWO","2023-07-18","30.77","0.3730","0.0121"
"989","00848B.TWO","2023-10-19","29.78","0.4180","0.0140"
"990","00848B.TWO","2024-01-17","32.20","0.4000","0.0124"
"991","00848B.TWO","2024-04-18","32.28","0.4000","0.0124"
"992","00848B.TWO","2024-07-16","34.06","0.4500","0.0132"
"993","00848B.TWO","2024-10-17","34.87","0.4500","0.0129"
"994","00848B.TWO","2025-01-17","33.99","0.4500","0.0132"
"995","00848B.TWO","2025-04-18","33.61","0.4500","0.0134"
"996","00848B.TWO","2025-07-16",NULL,"0.4000",NULL
"997","00849B.TWO","2020-01-17","32.62","0.3440","0.0105"
"998","00849B.TWO","2020-04-20","32.49","0.2940","0.0090"
"999","00849B.TWO","2020-07-16","32.88","0.1730","0.0053"
"1000","00849B.TWO","2020-10-21","32.25","0.1300","0.0040"
"1001","00849B.TWO","2021-01-19","31.60","0.2810","0.0089"
"1002","00849B.TWO","2021-04-20","31.78","0.2760","0.0087"
"1003","00849B.TWO","2021-07-16","31.67","0.2670","0.0084"
"1004","00849B.TWO","2021-10-19","31.70","0.2800","0.0088"
"1005","00849B.TWO","2022-01-18","30.87","0.2770","0.0090"
"1006","00849B.TWO","2022-04-20","30.37","0.2700","0.0089"
"1007","00849B.TWO","2022-07-18","31.29","0.2910","0.0093"
"1008","00849B.TWO","2022-10-19","33.08","0.3750","0.0113"
"1009","00849B.TWO","2023-01-17","32.07","0.3530","0.0110"
"1010","00849B.TWO","2023-04-21","32.87","0.3330","0.0101"
"1011","00849B.TWO","2023-07-18","33.29","0.2960","0.0089"
"1012","00849B.TWO","2023-10-19","34.52","0.3180","0.0092"
"1013","00849B.TWO","2024-01-17","34.42","0.1690","0.0049"
"1014","00849B.TWO","2024-04-18","35.34","0.4500","0.0127"
"1015","00849B.TWO","2024-07-16","36.34","0.3300","0.0091"
"1016","00849B.TWO","2024-10-17","36.56","0.3300","0.0090"
"1017","00849B.TWO","2025-01-17","37.44","0.3300","0.0088"
"1018","00849B.TWO","2025-04-18","37.68","0.3300","0.0088"
"1019","00849B.TWO","2025-07-16",NULL,"0.3300",NULL
"1020","00884B.TWO","2021-07-16","31.85","0.4640","0.0146"
"1021","00884B.TWO","2021-10-19","30.98","0.3370","0.0109"
"1022","00884B.TWO","2022-01-18","29.57","0.3270","0.0111"
"1023","00884B.TWO","2022-04-20","26.29","0.3380","0.0129"
"1024","00884B.TWO","2022-07-18","25.48","0.3530","0.0139"
"1025","00884B.TWO","2022-10-19","24.33","0.3070","0.0126"
"1026","00884B.TWO","2023-01-17","26.23","0.3550","0.0135"
"1027","00884B.TWO","2023-04-21","26.65","0.3440","0.0129"
"1028","00884B.TWO","2023-07-18","27.42","0.3480","0.0127"
"1029","00884B.TWO","2023-10-19","24.85","0.3590","0.0144"
"1030","00884B.TWO","2024-01-17","27.88","0.3590","0.0129"
"1031","00884B.TWO","2024-04-18","27.47","0.1800","0.0066"
"1032","00884B.TWO","2024-07-16","29.21","0.3000","0.0103"
"1033","00884B.TWO","2024-10-17","29.75","0.3000","0.0101"
"1034","00884B.TWO","2025-01-17","28.34","0.4750","0.0168"
"1035","00884B.TWO","2025-04-18","27.75","0.4750","0.0171"
"1036","00884B.TWO","2025-04-21","28.49","0.4750","0.0167"
"1037","00884B.TWO","2025-07-16",NULL,"0.4750",NULL
"1038","0050.TW","2013-10-24","44.73","1.3500","0.0302"
"1039","0050.TW","2014-10-24","13.54","1.5500","0.1145"
"1040","0050.TW","2017-07-31","17.62","0.1750","0.0099"
"1041","0050.TW","2018-01-29","19.01","0.5500","0.0289"
"1042","0050.TW","2019-01-22","16.96","0.5750","0.0339"
"1043","0050.TW","2019-07-19","19.18","0.1750","0.0091"
"1044","0050.TW","2020-01-31","21.46","0.7250","0.0338"
"1045","0050.TW","2021-01-22","33.51","0.7625","0.0228"
"1046","0050.TW","2021-07-21","33.41","0.0875","0.0026"
"1047","0050.TW","2022-08-02","28.29","0.0575","0.0020"
"1048","0050.TW","2025-01-17","48.73","0.6750","0.0139"
"1049","0050.TW","2025-07-21",NULL,"0.3600",NULL
"1050","0051.TW","2013-11-25","20.02","0.8000","0.0400"
"1051","0051.TW","2014-11-25","20.88","0.7500","0.0359"
"1052","0051.TW","2015-11-24","18.56","0.8500","0.0458"
"1053","0051.TW","2016-11-23","19.49","0.7000","0.0359"
"1054","0051.TW","2017-11-23","25.06","0.8500","0.0339"
"1055","0051.TW","2018-11-22","23.45","1.0000","0.0426"
"1056","0051.TW","2019-11-22","29.19","1.2000","0.0411"
"1057","0051.TW","2020-11-20","35.08","1.1000","0.0314"
"1058","0051.TW","2021-11-19","53.42","1.7500","0.0328"
"1059","0051.TW","2022-11-16","48.35","2.4000","0.0496"
"1060","0051.TW","2023-11-16","66.50","2.5000","0.0376"
"1061","0051.TW","2024-11-18",NULL,"2.4600",NULL
"1062","0052.TW","2014-05-13","25.02","2.4620","0.0984"
"1063","0052.TW","2016-05-04","25.68","2.4390","0.0950"
"1064","0052.TW","2017-05-03","33.93","1.4100","0.0416"
"1065","0052.TW","2018-05-03","41.37","1.7200","0.0416"
"1066","0052.TW","2019-05-02","44.06","1.0470","0.0238"
"1067","0052.TW","2020-04-22","51.24","1.9270","0.0376"
"1068","0052.TW","2021-04-20","105.22","1.0320","0.0098"
"1069","0052.TW","2022-04-20","100.02","10.1900","0.1019"
"1070","0052.TW","2023-04-21","95.48","4.0000","0.0419"
"1071","0052.TW","2024-04-18","153.54","6.4300","0.0419"
"1072","0052.TW","2025-04-23",NULL,"3.2300",NULL
"1073","0053.TW","2013-11-25","16.64","0.7500","0.0451"
"1074","0053.TW","2014-11-25","21.19","0.9000","0.0425"
"1075","0053.TW","2015-11-24","20.03","0.9000","0.0449"
"1076","0053.TW","2016-11-23","23.63","1.0000","0.0423"
"1077","0053.TW","2017-11-23","30.65","1.1500","0.0375"
"1078","0053.TW","2018-11-22","25.78","1.1000","0.0427"
"1079","0053.TW","2019-11-22","35.19","1.5000","0.0426"
"1080","0053.TW","2020-11-20","48.06","1.3000","0.0270"
"1081","0053.TW","2021-11-19","63.60","1.7000","0.0267"
"1082","0053.TW","2022-11-16","52.51","1.7100","0.0326"
"1083","0053.TW","2023-11-16","66.88","1.9000","0.0284"
"1084","0053.TW","2024-11-18",NULL,"2.0000",NULL
"1085","0055.TW","2013-11-25","9.53","0.3500","0.0367"
"1086","0055.TW","2014-11-25","10.61","0.4000","0.0377"
"1087","0055.TW","2015-11-24","10.17","0.4500","0.0442"
"1088","0055.TW","2016-11-23","10.64","0.4500","0.0423"
"1089","0055.TW","2017-11-23","12.77","0.5000","0.0392"
"1090","0055.TW","2018-11-22","13.92","0.6500","0.0467"
"1091","0055.TW","2019-11-22","15.83","0.7000","0.0442"
"1092","0055.TW","2020-11-20","15.54","0.6500","0.0418"
"1093","0055.TW","2021-11-19","21.75","0.7500","0.0345"
"1094","0055.TW","2022-11-16","19.94","0.8700","0.0436"
"1095","0055.TW","2023-11-16","22.57","0.6000","0.0266"
"1096","0055.TW","2024-11-18",NULL,"1.1800",NULL
"1097","0056.TW","2013-10-24","11.11","0.8500","0.0765"
"1098","0056.TW","2014-10-24","11.31","1.0000","0.0884"
"1099","0056.TW","2015-10-26","11.41","1.0000","0.0876"
"1100","0056.TW","2016-10-26","13.05","1.3000","0.0996"
"1101","0056.TW","2017-10-30","14.51","0.9500","0.0655"
"1102","0056.TW","2018-10-23","14.54","1.4500","0.0997"
"1103","0056.TW","2019-10-23","17.70","1.8000","0.1017"
"1104","0056.TW","2020-10-28","19.14","1.6000","0.0836"
"1105","0056.TW","2021-10-22","22.18","1.8000","0.0812"
"1106","0056.TW","2022-10-19","18.75","2.1000","0.1120"
"1107","0056.TW","2023-07-18","28.27","1.0000","0.0354"
"1108","0056.TW","2023-10-19","28.06","1.2000","0.0428"
"1109","0056.TW","2024-01-17","29.92","0.7000","0.0234"
"1110","0056.TW","2024-04-18","33.13","0.7900","0.0238"
"1111","0056.TW","2024-07-16","36.77","1.0700","0.0291"
"1112","0056.TW","2024-10-17","34.89","1.0700","0.0307"
"1113","0056.TW","2025-01-17","33.34","1.0700","0.0321"
"1114","0056.TW","2025-04-23","30.85","1.0700","0.0347"
"1115","0056.TW","2025-07-21",NULL,"0.8660",NULL
"1116","00660.TW","2019-10-23","25.16","0.7500","0.0298"
"1117","00660.TW","2020-10-28",NULL,"0.3600",NULL
"1118","00679B.TWO","2017-08-23","31.36","0.4600","0.0147"
"1119","00679B.TWO","2017-11-24","31.34","0.2800","0.0089"
"1120","00679B.TWO","2018-03-06","28.67","0.2500","0.0087"
"1121","00679B.TWO","2018-05-23","29.19","0.2100","0.0072"
"1122","00679B.TWO","2018-08-22","31.32","0.2700","0.0086"
"1123","00679B.TWO","2018-11-23","30.00","0.2450","0.0082"
"1124","00679B.TWO","2019-03-05","31.41","0.2550","0.0081"
"1125","00679B.TWO","2019-05-22","33.79","0.2650","0.0078"
"1126","00679B.TWO","2019-08-21","38.98","0.2800","0.0072"
"1127","00679B.TWO","2019-11-22","36.73","0.2500","0.0068"
"1128","00679B.TWO","2020-02-21","38.71","0.2300","0.0059"
"1129","00679B.TWO","2020-05-19","42.30","0.1600","0.0038"
"1130","00679B.TWO","2020-08-18","41.76","0.1700","0.0041"
"1131","00679B.TWO","2020-11-17","39.06","0.2000","0.0051"
"1132","00679B.TWO","2021-02-25","34.43","0.2100","0.0061"
"1133","00679B.TWO","2021-05-18","33.50","0.2200","0.0066"
"1134","00679B.TWO","2021-08-17","36.53","0.2200","0.0060"
"1135","00679B.TWO","2021-11-16","35.93","0.2200","0.0061"
"1136","00679B.TWO","2022-05-18","30.11","0.2700","0.0090"
"1137","00679B.TWO","2022-11-16","27.28","0.3300","0.0121"
"1138","00679B.TWO","2023-02-16","27.96","0.3100","0.0111"
"1139","00679B.TWO","2023-05-17","29.40","0.2900","0.0099"
"1140","00679B.TWO","2023-08-16","28.07","0.2800","0.0100"
"1141","00679B.TWO","2023-11-16","26.35","0.2900","0.0110"
"1142","00679B.TWO","2024-02-27","27.62","0.3100","0.0112"
"1143","00679B.TWO","2024-05-17","27.63","0.3350","0.0121"
"1144","00679B.TWO","2024-08-16","29.87","0.3450","0.0116"
"1145","00679B.TWO","2024-11-18","27.81","0.3400","0.0122"
"1146","00679B.TWO","2025-02-21","27.87","0.3000","0.0108"
"1147","00679B.TWO","2025-05-22","24.42","0.3200","0.0131"
"1148","00679B.TWO","2025-08-21",NULL,"0.2800",NULL
"1149","00687B.TWO","2017-10-31","32.04","0.4000","0.0125"
"1150","00687B.TWO","2018-01-25","31.11","0.2800","0.0090"
"1151","00687B.TWO","2018-05-02","30.40","0.1800","0.0059"
"1152","00687B.TWO","2018-07-26","31.67","0.2700","0.0085"
"1153","00687B.TWO","2018-10-18","30.69","0.1900","0.0062"
"1154","00687B.TWO","2019-01-17","32.49","0.2800","0.0086"
"1155","00687B.TWO","2019-04-22","33.45","0.2700","0.0081"
"1156","00687B.TWO","2019-07-17","36.13","0.2800","0.0077"
"1157","00687B.TWO","2019-10-18","38.34","0.2600","0.0068"
"1158","00687B.TWO","2020-04-22","46.20","0.1800","0.0039"
"1159","00687B.TWO","2020-07-20","44.16","0.1700","0.0038"
"1160","00687B.TWO","2020-10-21","40.76","0.1800","0.0044"
"1161","00687B.TWO","2021-01-19","38.37","0.1900","0.0050"
"1162","00687B.TWO","2021-04-20","35.39","0.2400","0.0068"
"1163","00687B.TWO","2021-07-16","37.56","0.2400","0.0064"
"1164","00687B.TWO","2021-10-19","37.18","0.2200","0.0059"
"1165","00687B.TWO","2022-01-18","35.72","0.2200","0.0062"
"1166","00687B.TWO","2022-04-20","32.13","0.2600","0.0081"
"1167","00687B.TWO","2022-07-18","32.09","0.2200","0.0069"
"1168","00687B.TWO","2022-10-19","29.16","0.3500","0.0120"
"1169","00687B.TWO","2023-01-30","30.14","0.3800","0.0126"
"1170","00687B.TWO","2023-04-21","30.29","0.3500","0.0116"
"1171","00687B.TWO","2023-07-18","29.82","0.2500","0.0084"
"1172","00687B.TWO","2023-10-19","25.98","0.2100","0.0081"
"1173","00687B.TWO","2023-12-18","30.09","0.3500","0.0116"
"1174","00687B.TWO","2024-03-18","29.11","0.3400","0.0117"
"1175","00687B.TWO","2024-06-20","29.89","0.3400","0.0114"
"1176","00687B.TWO","2024-09-18","32.00","0.4200","0.0131"
"1177","00687B.TWO","2024-12-17","29.43","0.3800","0.0129"
"1178","00687B.TWO","2025-03-18","30.29","0.3500","0.0116"
"1179","00687B.TWO","2025-06-17",NULL,"0.3100",NULL
"1180","00690.TW","2017-11-28","13.67","0.8100","0.0593"
"1181","00690.TW","2018-11-28","13.27","0.6600","0.0497"
"1182","00690.TW","2019-11-28","16.35","1.1200","0.0685"
"1183","00690.TW","2020-11-27","19.38","0.8400","0.0433"
"1184","00690.TW","2022-11-28","20.33","2.4000","0.1181"
"1185","00690.TW","2023-05-22","22.16","1.5000","0.0677"
"1186","00690.TW","2023-11-21","24.39","1.0000","0.0410"
"1187","00690.TW","2024-03-04","27.16","0.7500","0.0276"
"1188","00690.TW","2024-05-16","29.06","0.9000","0.0310"
"1189","00690.TW","2024-08-16","31.88","1.0000","0.0314"
"1190","00690.TW","2024-11-19","32.47","0.8000","0.0246"
"1191","00690.TW","2025-02-18","34.68","0.7000","0.0202"
"1192","00690.TW","2025-05-19","31.76","0.3100","0.0098"
"1193","00690.TW","2025-08-18",NULL,"0.7500",NULL
"1194","00692.TW","2017-07-27","14.77","0.0210","0.0014"
"1195","00692.TW","2017-11-30","14.99","1.1200","0.0747"
"1196","00692.TW","2018-07-26","15.86","0.0830","0.0052"
"1197","00692.TW","2018-11-29","15.10","0.7430","0.0492"
"1198","00692.TW","2019-07-18","16.37","0.2560","0.0156"
"1199","00692.TW","2019-11-20","18.40","0.5300","0.0288"
"1200","00692.TW","2020-07-21","19.88","0.2310","0.0116"
"1201","00692.TW","2020-11-17","22.77","0.6080","0.0267"
"1202","00692.TW","2021-07-16","29.11","0.1720","0.0059"
"1203","00692.TW","2021-11-16","29.75","1.7980","0.0604"
"1204","00692.TW","2022-07-18","25.51","1.4830","0.0581"
"1205","00692.TW","2022-11-16","25.35","0.5500","0.0217"
"1206","00692.TW","2023-07-18","30.38","0.7320","0.0241"
"1207","00692.TW","2023-11-16","30.42","1.0620","0.0349"
"1208","00692.TW","2024-07-16","44.84","0.4150","0.0093"
"1209","00692.TW","2024-11-18","43.26","0.6000","0.0139"
"1210","00692.TW","2025-07-16",NULL,"0.6280",NULL
"1211","00694B.TWO","2018-01-30","33.56","0.1380","0.0041"
"1212","00694B.TWO","2018-05-03","34.12","0.1420","0.0042"
"1213","00694B.TWO","2018-07-26","35.17","0.1710","0.0049"
"1214","00694B.TWO","2018-10-30","35.83","0.1760","0.0049"
"1215","00694B.TWO","2019-01-24","36.12","0.1830","0.0051"
"1216","00694B.TWO","2019-05-02","36.52","0.3850","0.0105"
"1217","00694B.TWO","2019-07-18","37.02","0.0710","0.0019"
"1218","00694B.TWO","2019-10-22","36.54","0.1290","0.0035"
"1219","00694B.TWO","2020-01-30","36.51","0.2550","0.0070"
"1220","00694B.TWO","2020-04-22","37.10","0.2680","0.0072"
"1221","00694B.TWO","2020-07-21","36.27","0.1750","0.0048"
"1222","00694B.TWO","2020-10-21","35.38","0.1430","0.0040"
"1223","00694B.TWO","2021-01-19","34.58","0.1180","0.0034"
"1224","00694B.TWO","2021-04-20","34.70","0.1150","0.0033"
"1225","00694B.TWO","2021-07-16","34.49","0.1110","0.0032"
"1226","00694B.TWO","2021-10-19","34.38","0.0820","0.0024"
"1227","00694B.TWO","2022-01-18","33.65","0.0700","0.0021"
"1228","00694B.TWO","2022-04-20","34.97","0.1070","0.0031"
"1229","00694B.TWO","2022-07-18","35.59","0.2530","0.0071"
"1230","00694B.TWO","2022-10-19","37.37","0.1230","0.0033"
"1231","00694B.TWO","2023-01-31","35.64","0.1790","0.0050"
"1232","00694B.TWO","2023-04-21","36.63","0.1740","0.0048"
"1233","00694B.TWO","2023-07-18","37.06","0.1780","0.0048"
"1234","00694B.TWO","2023-10-19","38.74","0.2390","0.0062"
"1235","00694B.TWO","2024-01-17","38.83","0.0780","0.0020"
"1236","00694B.TWO","2024-04-18","39.58","0.2430","0.0061"
"1237","00694B.TWO","2024-07-16","40.68","0.2880","0.0071"
"1238","00694B.TWO","2024-10-17","40.84","0.2680","0.0066"
"1239","00694B.TWO","2025-01-17","41.98","0.2930","0.0070"
"1240","00694B.TWO","2025-04-23","42.08","0.3040","0.0072"
"1241","00694B.TWO","2025-07-16",NULL,"0.2570",NULL
"1242","00695B.TWO","2018-01-30","30.74","0.2130","0.0069"
"1243","00695B.TWO","2018-05-03","30.98","0.0230","0.0007"
"1244","00695B.TWO","2018-07-26","32.15","0.1040","0.0032"
"1245","00695B.TWO","2018-10-30","32.56","0.1820","0.0056"
"1246","00695B.TWO","2019-01-24","33.35","2.4850","0.0745"
"1247","00695B.TWO","2019-05-02","34.10","0.1160","0.0034"
"1248","00695B.TWO","2019-07-18","35.69","0.1810","0.0051"
"1249","00695B.TWO","2019-10-22","35.90","0.2660","0.0074"
"1250","00695B.TWO","2020-01-30","36.13","0.1480","0.0041"
"1251","00695B.TWO","2020-04-22","39.00","0.2260","0.0058"
"1252","00695B.TWO","2020-07-21","38.06","0.1680","0.0044"
"1253","00695B.TWO","2020-10-21","36.64","0.1430","0.0039"
"1254","00695B.TWO","2021-01-19","35.35","0.1390","0.0039"
"1255","00695B.TWO","2021-04-20","34.17","0.1230","0.0036"
"1256","00695B.TWO","2021-07-16","34.74","0.1220","0.0035"
"1257","00695B.TWO","2021-10-19","34.10","0.1020","0.0030"
"1258","00695B.TWO","2022-01-18","32.96","0.0890","0.0027"
"1259","00695B.TWO","2022-04-20","32.08","0.0830","0.0026"
"1260","00695B.TWO","2022-07-18","33.05","0.0810","0.0025"
"1261","00695B.TWO","2022-10-19","32.64","0.0790","0.0024"
"1262","00695B.TWO","2023-01-31","32.20","0.1030","0.0032"
"1263","00695B.TWO","2023-04-21","32.96","0.1290","0.0039"
"1264","00695B.TWO","2023-07-18","32.89","0.1450","0.0044"
"1265","00695B.TWO","2023-10-19","31.85","0.1650","0.0052"
"1266","00695B.TWO","2024-01-17","33.56","0.1740","0.0052"
"1267","00695B.TWO","2024-04-18","33.36","0.2050","0.0061"
"1268","00695B.TWO","2024-07-16","34.93","0.2510","0.0072"
"1269","00695B.TWO","2024-10-17","35.27","0.2380","0.0067"
"1270","00695B.TWO","2025-01-17","34.95","0.2990","0.0086"
