"id","ticker","date","dividend","year","month"
"965","00794B.TWO","2023-05-17","0.6050","2023","5"
"966","00794B.TWO","2023-08-16","0.6010","2023","8"
"967","00794B.TWO","2023-11-16","0.4050","2023","11"
"968","00794B.TWO","2024-02-27","0.4020","2024","2"
"969","00794B.TWO","2024-05-17","0.3970","2024","5"
"970","00794B.TWO","2024-08-21","0.3800","2024","8"
"971","00794B.TWO","2024-11-21","0.3500","2024","11"
"972","00794B.TWO","2025-02-18","0.3000","2025","2"
"973","00794B.TWO","2025-05-19","0.2800","2025","5"
"974","00848B.TWO","2020-01-17","0.4120","2020","1"
"975","00848B.TWO","2020-04-20","0.2310","2020","4"
"976","00848B.TWO","2020-07-16","0.3360","2020","7"
"977","00848B.TWO","2020-10-21","0.3050","2020","10"
"978","00848B.TWO","2021-01-19","0.3530","2021","1"
"979","00848B.TWO","2021-04-20","0.4110","2021","4"
"980","00848B.TWO","2021-07-16","0.3410","2021","7"
"981","00848B.TWO","2021-10-19","0.3380","2021","10"
"982","00848B.TWO","2022-01-18","0.3370","2022","1"
"983","00848B.TWO","2022-04-20","0.3390","2022","4"
"984","00848B.TWO","2022-07-18","0.3580","2022","7"
"985","00848B.TWO","2022-10-19","0.4140","2022","10"
"986","00848B.TWO","2023-01-17","0.4290","2023","1"
"987","00848B.TWO","2023-04-21","0.3900","2023","4"
"988","00848B.TWO","2023-07-18","0.3730","2023","7"
"989","00848B.TWO","2023-10-19","0.4180","2023","10"
"990","00848B.TWO","2024-01-17","0.4000","2024","1"
"991","00848B.TWO","2024-04-18","0.4000","2024","4"
"992","00848B.TWO","2024-07-16","0.4500","2024","7"
"993","00848B.TWO","2024-10-17","0.4500","2024","10"
"994","00848B.TWO","2025-01-17","0.4500","2025","1"
"995","00848B.TWO","2025-04-18","0.4500","2025","4"
"996","00848B.TWO","2025-07-16","0.4000","2025","7"
"997","00849B.TWO","2020-01-17","0.3440","2020","1"
"998","00849B.TWO","2020-04-20","0.2940","2020","4"
"999","00849B.TWO","2020-07-16","0.1730","2020","7"
"1000","00849B.TWO","2020-10-21","0.1300","2020","10"
"1001","00849B.TWO","2021-01-19","0.2810","2021","1"
"1002","00849B.TWO","2021-04-20","0.2760","2021","4"
"1003","00849B.TWO","2021-07-16","0.2670","2021","7"
"1004","00849B.TWO","2021-10-19","0.2800","2021","10"
"1005","00849B.TWO","2022-01-18","0.2770","2022","1"
"1006","00849B.TWO","2022-04-20","0.2700","2022","4"
"1007","00849B.TWO","2022-07-18","0.2910","2022","7"
"1008","00849B.TWO","2022-10-19","0.3750","2022","10"
"1009","00849B.TWO","2023-01-17","0.3530","2023","1"
"1010","00849B.TWO","2023-04-21","0.3330","2023","4"
"1011","00849B.TWO","2023-07-18","0.2960","2023","7"
"1012","00849B.TWO","2023-10-19","0.3180","2023","10"
"1013","00849B.TWO","2024-01-17","0.1690","2024","1"
"1014","00849B.TWO","2024-04-18","0.4500","2024","4"
"1015","00849B.TWO","2024-07-16","0.3300","2024","7"
"1016","00849B.TWO","2024-10-17","0.3300","2024","10"
"1017","00849B.TWO","2025-01-17","0.3300","2025","1"
"1018","00849B.TWO","2025-04-18","0.3300","2025","4"
"1019","00849B.TWO","2025-07-16","0.3300","2025","7"
"1020","00884B.TWO","2021-07-16","0.4640","2021","7"
"1021","00884B.TWO","2021-10-19","0.3370","2021","10"
"1022","00884B.TWO","2022-01-18","0.3270","2022","1"
"1023","00884B.TWO","2022-04-20","0.3380","2022","4"
"1024","00884B.TWO","2022-07-18","0.3530","2022","7"
"1025","00884B.TWO","2022-10-19","0.3070","2022","10"
"1026","00884B.TWO","2023-01-17","0.3550","2023","1"
"1027","00884B.TWO","2023-04-21","0.3440","2023","4"
"1028","00884B.TWO","2023-07-18","0.3480","2023","7"
"1029","00884B.TWO","2023-10-19","0.3590","2023","10"
"1030","00884B.TWO","2024-01-17","0.3590","2024","1"
"1031","00884B.TWO","2024-04-18","0.1800","2024","4"
"1032","00884B.TWO","2024-07-16","0.3000","2024","7"
"1033","00884B.TWO","2024-10-17","0.3000","2024","10"
"1034","00884B.TWO","2025-01-17","0.4750","2025","1"
"1035","00884B.TWO","2025-04-18","0.4750","2025","4"
"1036","00884B.TWO","2025-04-21","0.4750","2025","4"
"1037","00884B.TWO","2025-07-16","0.4750","2025","7"
"1038","0050.TW","2013-10-24","1.3500","2013","10"
"1039","0050.TW","2014-10-24","1.5500","2014","10"
"1040","0050.TW","2017-07-31","0.1750","2017","7"
"1041","0050.TW","2018-01-29","0.5500","2018","1"
"1042","0050.TW","2019-01-22","0.5750","2019","1"
"1043","0050.TW","2019-07-19","0.1750","2019","7"
"1044","0050.TW","2020-01-31","0.7250","2020","1"
"1045","0050.TW","2021-01-22","0.7625","2021","1"
"1046","0050.TW","2021-07-21","0.0875","2021","7"
"1047","0050.TW","2022-08-02","0.0575","2022","8"
"1048","0050.TW","2025-01-17","0.6750","2025","1"
"1049","0050.TW","2025-07-21","0.3600","2025","7"
"1050","0051.TW","2013-11-25","0.8000","2013","11"
"1051","0051.TW","2014-11-25","0.7500","2014","11"
"1052","0051.TW","2015-11-24","0.8500","2015","11"
"1053","0051.TW","2016-11-23","0.7000","2016","11"
"1054","0051.TW","2017-11-23","0.8500","2017","11"
"1055","0051.TW","2018-11-22","1.0000","2018","11"
"1056","0051.TW","2019-11-22","1.2000","2019","11"
"1057","0051.TW","2020-11-20","1.1000","2020","11"
"1058","0051.TW","2021-11-19","1.7500","2021","11"
"1059","0051.TW","2022-11-16","2.4000","2022","11"
"1060","0051.TW","2023-11-16","2.5000","2023","11"
"1061","0051.TW","2024-11-18","2.4600","2024","11"
"1062","0052.TW","2014-05-13","2.4620","2014","5"
"1063","0052.TW","2016-05-04","2.4390","2016","5"
"1064","0052.TW","2017-05-03","1.4100","2017","5"
"1065","0052.TW","2018-05-03","1.7200","2018","5"
"1066","0052.TW","2019-05-02","1.0470","2019","5"
"1067","0052.TW","2020-04-22","1.9270","2020","4"
"1068","0052.TW","2021-04-20","1.0320","2021","4"
"1069","0052.TW","2022-04-20","10.1900","2022","4"
"1070","0052.TW","2023-04-21","4.0000","2023","4"
"1071","0052.TW","2024-04-18","6.4300","2024","4"
"1072","0052.TW","2025-04-23","3.2300","2025","4"
"1073","0053.TW","2013-11-25","0.7500","2013","11"
"1074","0053.TW","2014-11-25","0.9000","2014","11"
"1075","0053.TW","2015-11-24","0.9000","2015","11"
"1076","0053.TW","2016-11-23","1.0000","2016","11"
"1077","0053.TW","2017-11-23","1.1500","2017","11"
"1078","0053.TW","2018-11-22","1.1000","2018","11"
"1079","0053.TW","2019-11-22","1.5000","2019","11"
"1080","0053.TW","2020-11-20","1.3000","2020","11"
"1081","0053.TW","2021-11-19","1.7000","2021","11"
"1082","0053.TW","2022-11-16","1.7100","2022","11"
"1083","0053.TW","2023-11-16","1.9000","2023","11"
"1084","0053.TW","2024-11-18","2.0000","2024","11"
"1085","0055.TW","2013-11-25","0.3500","2013","11"
"1086","0055.TW","2014-11-25","0.4000","2014","11"
"1087","0055.TW","2015-11-24","0.4500","2015","11"
"1088","0055.TW","2016-11-23","0.4500","2016","11"
"1089","0055.TW","2017-11-23","0.5000","2017","11"
"1090","0055.TW","2018-11-22","0.6500","2018","11"
"1091","0055.TW","2019-11-22","0.7000","2019","11"
"1092","0055.TW","2020-11-20","0.6500","2020","11"
"1093","0055.TW","2021-11-19","0.7500","2021","11"
"1094","0055.TW","2022-11-16","0.8700","2022","11"
"1095","0055.TW","2023-11-16","0.6000","2023","11"
"1096","0055.TW","2024-11-18","1.1800","2024","11"
"1097","0056.TW","2013-10-24","0.8500","2013","10"
"1098","0056.TW","2014-10-24","1.0000","2014","10"
"1099","0056.TW","2015-10-26","1.0000","2015","10"
"1100","0056.TW","2016-10-26","1.3000","2016","10"
"1101","0056.TW","2017-10-30","0.9500","2017","10"
"1102","0056.TW","2018-10-23","1.4500","2018","10"
"1103","0056.TW","2019-10-23","1.8000","2019","10"
"1104","0056.TW","2020-10-28","1.6000","2020","10"
"1105","0056.TW","2021-10-22","1.8000","2021","10"
"1106","0056.TW","2022-10-19","2.1000","2022","10"
"1107","0056.TW","2023-07-18","1.0000","2023","7"
"1108","0056.TW","2023-10-19","1.2000","2023","10"
"1109","0056.TW","2024-01-17","0.7000","2024","1"
"1110","0056.TW","2024-04-18","0.7900","2024","4"
"1111","0056.TW","2024-07-16","1.0700","2024","7"
"1112","0056.TW","2024-10-17","1.0700","2024","10"
"1113","0056.TW","2025-01-17","1.0700","2025","1"
"1114","0056.TW","2025-04-23","1.0700","2025","4"
"1115","0056.TW","2025-07-21","0.8660","2025","7"
"1116","0057.TW","2016-08-02","1.6850","2016","8"
"1117","00660.TW","2019-10-23","0.7500","2019","10"
"1118","00660.TW","2020-10-28","0.3600","2020","10"
"1119","00679B.TWO","2017-08-23","0.4600","2017","8"
"1120","00679B.TWO","2017-11-24","0.2800","2017","11"
"1121","00679B.TWO","2018-03-06","0.2500","2018","3"
"1122","00679B.TWO","2018-05-23","0.2100","2018","5"
"1123","00679B.TWO","2018-08-22","0.2700","2018","8"
"1124","00679B.TWO","2018-11-23","0.2450","2018","11"
"1125","00679B.TWO","2019-03-05","0.2550","2019","3"
"1126","00679B.TWO","2019-05-22","0.2650","2019","5"
"1127","00679B.TWO","2019-08-21","0.2800","2019","8"
"1128","00679B.TWO","2019-11-22","0.2500","2019","11"
"1129","00679B.TWO","2020-02-21","0.2300","2020","2"
"1130","00679B.TWO","2020-05-19","0.1600","2020","5"
"1131","00679B.TWO","2020-08-18","0.1700","2020","8"
"1132","00679B.TWO","2020-11-17","0.2000","2020","11"
"1133","00679B.TWO","2021-02-25","0.2100","2021","2"
"1134","00679B.TWO","2021-05-18","0.2200","2021","5"
"1135","00679B.TWO","2021-08-17","0.2200","2021","8"
"1136","00679B.TWO","2021-11-16","0.2200","2021","11"
"1137","00679B.TWO","2022-05-18","0.2700","2022","5"
"1138","00679B.TWO","2022-11-16","0.3300","2022","11"
"1139","00679B.TWO","2023-02-16","0.3100","2023","2"
"1140","00679B.TWO","2023-05-17","0.2900","2023","5"
"1141","00679B.TWO","2023-08-16","0.2800","2023","8"
"1142","00679B.TWO","2023-11-16","0.2900","2023","11"
"1143","00679B.TWO","2024-02-27","0.3100","2024","2"
"1144","00679B.TWO","2024-05-17","0.3350","2024","5"
"1145","00679B.TWO","2024-08-16","0.3450","2024","8"
"1146","00679B.TWO","2024-11-18","0.3400","2024","11"
"1147","00679B.TWO","2025-02-21","0.3000","2025","2"
"1148","00679B.TWO","2025-05-22","0.3200","2025","5"
"1149","00679B.TWO","2025-08-21","0.2800","2025","8"
"1150","00687B.TWO","2017-10-31","0.4000","2017","10"
"1151","00687B.TWO","2018-01-25","0.2800","2018","1"
"1152","00687B.TWO","2018-05-02","0.1800","2018","5"
"1153","00687B.TWO","2018-07-26","0.2700","2018","7"
"1154","00687B.TWO","2018-10-18","0.1900","2018","10"
"1155","00687B.TWO","2019-01-17","0.2800","2019","1"
"1156","00687B.TWO","2019-04-22","0.2700","2019","4"
"1157","00687B.TWO","2019-07-17","0.2800","2019","7"
"1158","00687B.TWO","2019-10-18","0.2600","2019","10"
"1159","00687B.TWO","2020-04-22","0.1800","2020","4"
"1160","00687B.TWO","2020-07-20","0.1700","2020","7"
"1161","00687B.TWO","2020-10-21","0.1800","2020","10"
"1162","00687B.TWO","2021-01-19","0.1900","2021","1"
"1163","00687B.TWO","2021-04-20","0.2400","2021","4"
"1164","00687B.TWO","2021-07-16","0.2400","2021","7"
"1165","00687B.TWO","2021-10-19","0.2200","2021","10"
"1166","00687B.TWO","2022-01-18","0.2200","2022","1"
"1167","00687B.TWO","2022-04-20","0.2600","2022","4"
"1168","00687B.TWO","2022-07-18","0.2200","2022","7"
"1169","00687B.TWO","2022-10-19","0.3500","2022","10"
"1170","00687B.TWO","2023-01-30","0.3800","2023","1"
"1171","00687B.TWO","2023-04-21","0.3500","2023","4"
"1172","00687B.TWO","2023-07-18","0.2500","2023","7"
"1173","00687B.TWO","2023-10-19","0.2100","2023","10"
"1174","00687B.TWO","2023-12-18","0.3500","2023","12"
"1175","00687B.TWO","2024-03-18","0.3400","2024","3"
"1176","00687B.TWO","2024-06-20","0.3400","2024","6"
"1177","00687B.TWO","2024-09-18","0.4200","2024","9"
"1178","00687B.TWO","2024-12-17","0.3800","2024","12"
"1179","00687B.TWO","2025-03-18","0.3500","2025","3"
"1180","00687B.TWO","2025-06-17","0.3100","2025","6"
"1181","00690.TW","2017-11-28","0.8100","2017","11"
"1182","00690.TW","2018-11-28","0.6600","2018","11"
"1183","00690.TW","2019-11-28","1.1200","2019","11"
"1184","00690.TW","2020-11-27","0.8400","2020","11"
"1185","00690.TW","2022-11-28","2.4000","2022","11"
"1186","00690.TW","2023-05-22","1.5000","2023","5"
"1187","00690.TW","2023-11-21","1.0000","2023","11"
"1188","00690.TW","2024-03-04","0.7500","2024","3"
"1189","00690.TW","2024-05-16","0.9000","2024","5"
"1190","00690.TW","2024-08-16","1.0000","2024","8"
"1191","00690.TW","2024-11-19","0.8000","2024","11"
"1192","00690.TW","2025-02-18","0.7000","2025","2"
"1193","00690.TW","2025-05-19","0.3100","2025","5"
"1194","00690.TW","2025-08-18","0.7500","2025","8"
"1195","00692.TW","2017-07-27","0.0210","2017","7"
"1196","00692.TW","2017-11-30","1.1200","2017","11"
"1197","00692.TW","2018-07-26","0.0830","2018","7"
"1198","00692.TW","2018-11-29","0.7430","2018","11"
"1199","00692.TW","2019-07-18","0.2560","2019","7"
"1200","00692.TW","2019-11-20","0.5300","2019","11"
"1201","00692.TW","2020-07-21","0.2310","2020","7"
"1202","00692.TW","2020-11-17","0.6080","2020","11"
"1203","00692.TW","2021-07-16","0.1720","2021","7"
"1204","00692.TW","2021-11-16","1.7980","2021","11"
"1205","00692.TW","2022-07-18","1.4830","2022","7"
"1206","00692.TW","2022-11-16","0.5500","2022","11"
"1207","00692.TW","2023-07-18","0.7320","2023","7"
"1208","00692.TW","2023-11-16","1.0620","2023","11"
"1209","00692.TW","2024-07-16","0.4150","2024","7"
"1210","00692.TW","2024-11-18","0.6000","2024","11"
"1211","00692.TW","2025-07-16","0.6280","2025","7"
"1212","00694B.TWO","2018-01-30","0.1380","2018","1"
"1213","00694B.TWO","2018-05-03","0.1420","2018","5"
"1214","00694B.TWO","2018-07-26","0.1710","2018","7"
"1215","00694B.TWO","2018-10-30","0.1760","2018","10"
"1216","00694B.TWO","2019-01-24","0.1830","2019","1"
"1217","00694B.TWO","2019-05-02","0.3850","2019","5"
"1218","00694B.TWO","2019-07-18","0.0710","2019","7"
"1219","00694B.TWO","2019-10-22","0.1290","2019","10"
"1220","00694B.TWO","2020-01-30","0.2550","2020","1"
"1221","00694B.TWO","2020-04-22","0.2680","2020","4"
"1222","00694B.TWO","2020-07-21","0.1750","2020","7"
"1223","00694B.TWO","2020-10-21","0.1430","2020","10"
"1224","00694B.TWO","2021-01-19","0.1180","2021","1"
"1225","00694B.TWO","2021-04-20","0.1150","2021","4"
"1226","00694B.TWO","2021-07-16","0.1110","2021","7"
"1227","00694B.TWO","2021-10-19","0.0820","2021","10"
"1228","00694B.TWO","2022-01-18","0.0700","2022","1"
"1229","00694B.TWO","2022-04-20","0.1070","2022","4"
"1230","00694B.TWO","2022-07-18","0.2530","2022","7"
"1231","00694B.TWO","2022-10-19","0.1230","2022","10"
"1232","00694B.TWO","2023-01-31","0.1790","2023","1"
"1233","00694B.TWO","2023-04-21","0.1740","2023","4"
"1234","00694B.TWO","2023-07-18","0.1780","2023","7"
"1235","00694B.TWO","2023-10-19","0.2390","2023","10"
"1236","00694B.TWO","2024-01-17","0.0780","2024","1"
"1237","00694B.TWO","2024-04-18","0.2430","2024","4"
"1238","00694B.TWO","2024-07-16","0.2880","2024","7"
"1239","00694B.TWO","2024-10-17","0.2680","2024","10"
"1240","00694B.TWO","2025-01-17","0.2930","2025","1"
"1241","00694B.TWO","2025-04-23","0.3040","2025","4"
"1242","00694B.TWO","2025-07-16","0.2570","2025","7"
"1243","00695B.TWO","2018-01-30","0.2130","2018","1"
"1244","00695B.TWO","2018-05-03","0.0230","2018","5"
"1245","00695B.TWO","2018-07-26","0.1040","2018","7"
"1246","00695B.TWO","2018-10-30","0.1820","2018","10"
"1247","00695B.TWO","2019-01-24","2.4850","2019","1"
"1248","00695B.TWO","2019-05-02","0.1160","2019","5"
"1249","00695B.TWO","2019-07-18","0.1810","2019","7"
"1250","00695B.TWO","2019-10-22","0.2660","2019","10"
"1251","00695B.TWO","2020-01-30","0.1480","2020","1"
"1252","00695B.TWO","2020-04-22","0.2260","2020","4"
"1253","00695B.TWO","2020-07-21","0.1680","2020","7"
"1254","00695B.TWO","2020-10-21","0.1430","2020","10"
"1255","00695B.TWO","2021-01-19","0.1390","2021","1"
"1256","00695B.TWO","2021-04-20","0.1230","2021","4"
"1257","00695B.TWO","2021-07-16","0.1220","2021","7"
"1258","00695B.TWO","2021-10-19","0.1020","2021","10"
"1259","00695B.TWO","2022-01-18","0.0890","2022","1"
"1260","00695B.TWO","2022-04-20","0.0830","2022","4"
"1261","00695B.TWO","2022-07-18","0.0810","2022","7"
"1262","00695B.TWO","2022-10-19","0.0790","2022","10"
"1263","00695B.TWO","2023-01-31","0.1030","2023","1"
"1264","00695B.TWO","2023-04-21","0.1290","2023","4"
"1265","00695B.TWO","2023-07-18","0.1450","2023","7"
"1266","00695B.TWO","2023-10-19","0.1650","2023","10"
"1267","00695B.TWO","2024-01-17","0.1740","2024","1"
"1268","00695B.TWO","2024-04-18","0.2050","2024","4"
"1269","00695B.TWO","2024-07-16","0.2510","2024","7"
"1270","00695B.TWO","2024-10-17","0.2380","2024","10"
"1271","00695B.TWO","2025-01-17","0.2990","2025","1"
"1272","00695B.TWO","2025-04-23","0.2630","2025","4"
"1273","00695B.TWO","2025-07-16","0.2630","2025","7"
"1274","00696B.TWO","2018-01-30","0.3190","2018","1"
"1275","00696B.TWO","2018-05-03","0.0540","2018","5"
"1276","00696B.TWO","2018-07-26","0.2620","2018","7"
"1277","00696B.TWO","2018-10-30","0.1100","2018","10"
"1278","00696B.TWO","2019-01-24","0.4940","2019","1"
"1279","00696B.TWO","2019-05-02","0.2940","2019","5"
"1280","00696B.TWO","2019-07-18","0.2900","2019","7"
"1281","00696B.TWO","2019-10-22","0.3190","2019","10"
"1282","00696B.TWO","2020-01-30","0.1780","2020","1"
"1283","00696B.TWO","2020-04-22","0.5680","2020","4"
"1284","00696B.TWO","2020-07-21","0.1800","2020","7"
"1285","00696B.TWO","2020-10-21","0.2530","2020","10"
"1286","00696B.TWO","2021-01-19","0.2930","2021","1"
"1287","00696B.TWO","2021-04-20","0.2720","2021","4"
"1288","00696B.TWO","2021-07-16","0.2480","2021","7"
"1289","00696B.TWO","2021-10-19","0.2070","2021","10"
"1290","00696B.TWO","2022-01-18","0.2280","2022","1"
"1291","00696B.TWO","2022-04-20","0.2530","2022","4"
"1292","00696B.TWO","2022-07-18","0.2450","2022","7"
"1293","00696B.TWO","2022-10-19","0.2520","2022","10"
"1294","00696B.TWO","2023-01-31","0.2530","2023","1"
"1295","00696B.TWO","2023-04-21","0.2390","2023","4"
"1296","00696B.TWO","2023-07-18","0.2310","2023","7"
"1297","00696B.TWO","2023-10-19","0.2400","2023","10"
"1298","00696B.TWO","2024-01-17","0.2140","2024","1"
"1299","00696B.TWO","2024-04-18","0.2200","2024","4"
"1300","00696B.TWO","2024-07-16","0.3130","2024","7"
"1301","00696B.TWO","2024-10-17","0.2740","2024","10"
"1302","00696B.TWO","2025-01-17","0.2670","2025","1"
"1303","00696B.TWO","2025-04-23","0.3220","2025","4"
"1304","00696B.TWO","2025-07-16","0.2780","2025","7"
"1305","00697B.TWO","2018-05-23","0.2500","2018","5"
"1306","00697B.TWO","2019-03-22","0.6450","2019","3"
"1307","00697B.TWO","2019-06-24","0.2700","2019","6"
"1308","00697B.TWO","2019-09-23","0.1700","2019","9"
"1309","00697B.TWO","2019-12-20","0.1900","2019","12"
"1310","00697B.TWO","2020-03-20","0.1400","2020","3"
"1311","00697B.TWO","2020-06-16","0.0800","2020","6"
"1312","00697B.TWO","2020-09-16","0.1000","2020","9"
"1313","00697B.TWO","2020-12-16","0.1000","2020","12"
"1314","00697B.TWO","2021-03-17","0.1400","2021","3"
"1315","00697B.TWO","2021-06-17","0.1500","2021","6"
"1316","00697B.TWO","2021-09-17","0.1400","2021","9"
"1317","00697B.TWO","2021-12-16","0.1500","2021","12"
"1318","00697B.TWO","2022-03-16","0.1800","2022","3"
"1319","00697B.TWO","2022-06-17","0.2400","2022","6"
"1320","00697B.TWO","2022-09-20","0.2700","2022","9"
"1321","00697B.TWO","2022-12-16","0.3200","2022","12"
"1322","00697B.TWO","2023-03-16","0.3200","2023","3"
"1323","00697B.TWO","2023-06-16","0.3300","2023","6"
"1324","00697B.TWO","2023-09-18","0.3400","2023","9"
"1325","00697B.TWO","2023-12-18","0.3300","2023","12"
"1326","00697B.TWO","2024-03-18","0.2800","2024","3"
"1327","00697B.TWO","2024-06-20","0.2800","2024","6"
"1328","00697B.TWO","2024-09-18","0.2200","2024","9"
"1329","00697B.TWO","2024-12-17","0.3000","2024","12"
"1330","00697B.TWO","2025-03-21","0.2800","2025","3"
"1331","00697B.TWO","2025-06-20","0.3000","2025","6"
"1332","00701.TW","2018-07-26","0.1700","2018","7"
"1333","00701.TW","2019-01-17","0.4700","2019","1"
"1334","00701.TW","2020-01-30","1.6600","2020","1"
"1335","00701.TW","2021-01-19","0.7300","2021","1"
"1336","00701.TW","2021-08-17","0.2500","2021","8"
"1337","00701.TW","2022-01-18","1.6500","2022","1"
"1338","00701.TW","2022-08-16","0.2500","2022","8"
"1339","00701.TW","2023-01-30","0.6600","2023","1"
"1340","00701.TW","2023-08-16","0.2000","2023","8"
"1341","00701.TW","2024-01-17","0.7900","2024","1"
"1342","00701.TW","2024-08-16","0.3000","2024","8"
"1343","00701.TW","2025-01-17","2.0500","2025","1"
"1344","00701.TW","2025-08-18","1.8000","2025","8"
"1345","00702.TW","2018-01-25","0.2500","2018","1"
"1346","00702.TW","2018-07-26","0.3000","2018","7"
"1347","00702.TW","2019-01-17","0.2800","2019","1"
"1348","00702.TW","2019-07-17","0.4500","2019","7"
"1349","00702.TW","2020-01-30","0.2300","2020","1"
"1350","00702.TW","2020-07-20","0.2100","2020","7"
"1351","00702.TW","2021-01-19","0.1800","2021","1"
"1352","00702.TW","2021-07-16","0.2800","2021","7"
"1353","00702.TW","2022-01-18","0.2700","2022","1"
"1354","00702.TW","2023-01-30","0.2900","2023","1"
"1355","00702.TW","2023-07-18","0.3000","2023","7"
"1356","00702.TW","2024-01-17","0.3000","2024","1"
"1357","00702.TW","2024-07-16","0.6600","2024","7"
"1358","00702.TW","2025-01-17","0.7000","2025","1"
"1359","00702.TW","2025-07-16","0.6200","2025","7"
"1360","00710B.TW","2017-10-26","0.1030","2017","10"
"1361","00710B.TW","2018-01-24","0.0420","2018","1"
"1362","00710B.TW","2018-03-22","0.0810","2018","3"
"1363","00710B.TW","2018-06-21","0.2360","2018","6"
"1364","00710B.TW","2018-09-26","0.3820","2018","9"
"1365","00710B.TW","2018-12-27","0.2240","2018","12"
"1366","00710B.TW","2019-03-21","0.2530","2019","3"
"1367","00710B.TW","2019-06-25","0.2640","2019","6"
"1368","00710B.TW","2019-12-24","0.2660","2019","12"
"1369","00710B.TW","2020-03-19","0.2610","2020","3"
"1370","00710B.TW","2020-06-17","0.2600","2020","6"
"1371","00710B.TW","2020-09-17","0.2600","2020","9"
"1372","00710B.TW","2020-12-17","0.2400","2020","12"
"1373","00710B.TW","2021-03-18","0.2400","2021","3"
"1374","00710B.TW","2021-06-22","0.2400","2021","6"
"1375","00710B.TW","2021-09-17","0.2400","2021","9"
"1376","00710B.TW","2022-03-17","0.2400","2022","3"
"1377","00710B.TW","2022-06-21","0.2400","2022","6"
"1378","00710B.TW","2022-09-20","0.2600","2022","9"
"1379","00710B.TW","2022-12-21","0.2600","2022","12"
"1380","00710B.TW","2023-03-21","0.2600","2023","3"
"1381","00710B.TW","2023-06-20","0.2600","2023","6"
"1382","00710B.TW","2023-09-19","0.2600","2023","9"
"1383","00710B.TW","2023-12-20","0.2600","2023","12"
"1384","00710B.TW","2024-03-19","0.2300","2024","3"
"1385","00710B.TW","2024-06-20","0.2600","2024","6"
"1386","00710B.TW","2024-09-19","0.2400","2024","9"
"1387","00710B.TW","2024-12-18","0.2600","2024","12"
"1388","00710B.TW","2025-03-19","0.3200","2025","3"
"1389","00710B.TW","2025-06-18","0.3200","2025","6"
"1421","00712.TW","2017-10-26","0.1500","2017","10"
"1422","00712.TW","2018-01-24","0.0900","2018","1"
"1423","00712.TW","2018-03-22","0.0090","2018","3"
"1424","00712.TW","2018-06-21","0.5550","2018","6"
"1425","00712.TW","2018-09-26","0.8620","2018","9"
"1426","00712.TW","2018-12-27","0.3570","2018","12"
"1427","00712.TW","2019-03-21","0.1350","2019","3"
"1428","00712.TW","2019-06-25","0.4380","2019","6"
"1429","00712.TW","2019-09-25","0.1040","2019","9"
"1430","00712.TW","2019-12-24","0.2640","2019","12"
"1431","00712.TW","2020-03-19","0.2780","2020","3"
"1432","00712.TW","2020-06-17","0.3380","2020","6"
"1433","00712.TW","2020-09-17","0.2730","2020","9"
"1434","00712.TW","2020-12-17","0.1730","2020","12"
"1435","00712.TW","2021-03-18","0.1730","2021","3"
"1436","00712.TW","2021-06-22","0.2180","2021","6"
"1437","00712.TW","2021-09-17","0.1880","2021","9"
"1438","00712.TW","2022-03-17","0.1840","2022","3"
"1439","00712.TW","2022-06-21","0.2050","2022","6"
"1440","00712.TW","2022-09-20","0.2250","2022","9"
"1441","00712.TW","2022-12-21","0.2300","2022","12"
"1442","00712.TW","2023-03-21","0.2400","2023","3"
"1443","00712.TW","2023-06-20","0.2700","2023","6"
"1444","00712.TW","2023-09-19","0.1900","2023","9"
"1445","00712.TW","2023-12-20","0.2000","2023","12"
"1446","00712.TW","2024-03-19","0.1800","2024","3"
"1447","00712.TW","2024-06-20","0.2200","2024","6"
"1448","00712.TW","2024-09-19","0.2000","2024","9"
"1449","00712.TW","2024-12-18","0.1850","2024","12"
"1450","00712.TW","2025-03-19","0.1830","2025","3"
"1451","00712.TW","2025-06-18","0.2300","2025","6"
"1452","00713.TW","2018-11-22","1.5500","2018","11"
"1453","00713.TW","2019-11-22","1.6000","2019","11"
"1454","00713.TW","2020-11-20","1.7000","2020","11"
"1455","00713.TW","2021-11-19","3.1500","2021","11"
"1456","00713.TW","2022-09-19","1.4500","2022","9"
"1457","00713.TW","2022-12-16","1.4500","2022","12"
"1458","00713.TW","2023-03-17","0.6800","2023","3"
"1459","00713.TW","2023-06-16","0.6800","2023","6"
"1460","00713.TW","2023-09-18","0.8400","2023","9"
"1461","00713.TW","2023-12-18","0.8400","2023","12"
"1462","00713.TW","2024-03-18","0.8800","2024","3"
"1463","00713.TW","2024-06-19","1.5000","2024","6"
"1464","00713.TW","2024-09-18","1.5000","2024","9"
"1465","00713.TW","2024-12-17","1.4000","2024","12"
"1466","00713.TW","2025-03-21","1.4000","2025","3"
"1467","00713.TW","2025-06-20","1.1000","2025","6"
"1468","00714.TW","2018-07-17","0.2090","2018","7"
"1469","00714.TW","2019-01-16","0.1700","2019","1"
"1470","00714.TW","2019-04-17","0.1500","2019","4"
"1471","00714.TW","2019-07-16","0.1350","2019","7"
"1472","00714.TW","2019-10-17","0.1000","2019","10"
"1473","00714.TW","2020-01-16","0.2100","2020","1"
"1474","00714.TW","2020-04-20","0.1200","2020","4"
"1475","00714.TW","2020-07-16","0.1500","2020","7"
"1476","00714.TW","2020-10-21","0.1020","2020","10"
